报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20140930,878680637.53,878680637.53,,,,,,721925926.23,180512344.8,,,,,,,,,13209775.47,,441921125.99,80373318.53,593679.72,,,1393510.3,,,,,,,,,,,,,,158148221.6,2491996.05,,1240290.37,71671.22,159399927.28,22980968.04,,136418959.24,,,134894543.23,,1524416.01,14425.2,14425.2,,,,,,14425.2,,14425.2,,,,,,,,,,136433384.44,134908968.43,1524416.01,0.3,0.3,定期报告,未审计,20151030,CNY,合并期末,2020-03-13T16:00:40
20140630,546851224.27,546851224.27,,,,,,442705444.64,105312108.48,,,,,,,,,7979294.15,,275295709.29,49183598.81,191628.36,,,365625.0,,,,,,,,,,,,,,104511404.63,816294.35,,1131941.41,,104195757.57,14906409.09,,89289348.48,,,87755242.68,,1534105.8,1282.24,1282.24,,,,,,1282.24,,1282.24,,,,,,,,,,89290630.72,87756524.92,1534105.8,0.2,0.2,定期报告,未审计,20150828,CNY,合并期末,2020-03-13T16:00:40
20140331,252805905.39,252805905.39,,,,,,215746373.09,58500153.05,,,,,,,,,3625459.04,,128153654.21,25593806.06,-70573.74,,,,,,,,,,,,,,,,,37059532.3,93699.65,,791431.0,,36361800.95,7644108.72,,28717692.23,,,28198242.86,,519449.37,-1923.36,-1923.36,,,,,,-1923.36,,-1923.36,,,,,,,,,,28715768.87,28196319.5,519449.37,0.06,0.06,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T16:00:40
20131231,929184150.45,929184150.45,,,,,,805724507.13,240019516.14,,,,,,,,,14422399.81,,457528242.75,86302949.13,12636734.72,,,1608746.61,,,,,,,,,,,,,,125068389.93,14659683.64,,2520463.45,,137207610.12,24079303.54,,113128306.58,,,111540028.32,12348168.48,1588278.26,-31735.44,-31735.44,,,,,,-31735.44,,-31735.44,,,,,,,,,,113096571.14,111508292.88,1588278.26,0.29,0.29,定期报告,是,20150430,CNY,合并期末,2020-03-13T16:00:40
20130930,521925932.04,521925932.04,,,,,,465089241.81,124518176.39,,,,,,,,,9486116.54,,267561954.28,53389953.85,11861008.36,,,1608746.61,,,,,,,,,,,,,,58445436.84,12662585.69,,403248.93,,70704773.6,11068234.43,,59636539.17,,,58393169.32,,1243369.85,7372.88,,,,,,,,,,,,,,,,,,,59643912.05,58400542.2,1243369.85,0.22,0.22,定期报告,未审计,20141031,CNY,合并期末,2020-03-13T16:00:40
20130630,251483523.32,251483523.32,,,,,,215231381.55,62169146.53,,,,,,,,,4607074.84,,115222634.87,21246857.67,8378781.93,,,580861.31,,,,,,,,,,,,,,36833003.08,12291634.27,,382659.78,,48741977.57,8978708.86,,39763268.71,,,38500130.87,12348168.48,1263137.84,-24362.56,,,,,,,,,,,,,,,,,,,39738906.15,38500130.87,1263137.84,0.2,0.2,定期报告,未审计,20140829,CNY,合并期末,2020-03-13T16:00:40
20130331,102715798.72,102715798.72,,,,,,83781655.58,27249661.06,,,,,,,,,2009173.92,,40616870.84,7514244.64,5165836.32,,,,,,,,,,,,,,,,,18934143.14,2245502.02,,361366.83,,20818278.33,4659470.36,,16158807.97,,,15734010.33,,424797.64,-3846.72,,,,,,,,,,,,,,,,,,,16154961.25,15730163.61,424797.64,0.05,0.05,定期报告,未审计,20140429,CNY,合并期末,2020-03-13T16:00:40
20121231,493191734.26,493191734.26,,,,,,409153463.35,138240590.89,,,,,,,,,8805537.36,,213235775.22,28834314.55,21081794.75,,,32876.71,,,,,,,,,,,,,,84071147.62,5260653.91,,174601.95,12009.33,89157199.58,14323727.54,,74833472.04,,,73430396.63,59728631.4,1403075.41,11219.6,,,,,,,,,,,,,,,,,,,74844691.64,73441616.23,1403075.41,0.24,0.24,定期报告,是,20140429,CNY,合并期末,2020-03-13T16:00:40
20120930,290787647.41,290787647.41,,,,,,249816999.6,83055135.34,,,,,,,,,4757280.33,,120775764.16,19144800.84,18086322.59,,,,,,,,,,,,,,,,,40970647.81,2297358.64,,96668.25,11643.45,43171338.2,7109202.47,,36062135.73,,,35206371.35,,855764.38,-7052.32,,,,,,,,,,,,,,,,,,,36055083.41,35199319.03,855764.38,0.16,0.16,定期报告,是,20131031,CNY,合并期末,2020-03-13T16:00:40
20120630,175816092.16,175816092.16,,,,,,143860566.85,53616336.58,,,,,,,,,2766871.83,,58457673.24,12575630.77,14161921.0,,,,,,,,,,,,,,,,,31955525.31,2136611.89,,87897.95,11643.45,34004239.25,5856429.62,,28147809.63,,,27043621.98,,1104187.65,1923.36,,,,,,,,,,,,,,,,,,,31745975.46,27045545.34,1104187.65,0.16,0.16,定期报告,未审计,20130830,CNY,合并期末,2020-03-13T16:00:40
20120331,22376327.16,22376327.16,,,,,,18087735.49,4837277.18,,,,,,,,,316051.68,,8881725.43,3532244.92,-20186.6,,,,,,,,,,,,,,,,,4288591.67,501696.18,,12143.45,,4778144.4,722412.0,,4055732.4,,,3667916.33,,387816.07,7372.88,,,,,,,,,,,,,,,,,,,4063105.28,3675289.21,387816.07,0.025,0.025,定期报告,未审计,20130425,CNY,合并期末,2020-03-13T16:00:40
20111231,148250092.49,148250092.49,,,,,,128189800.11,31250463.8,,,,,,,,,2525685.48,,84807496.62,11479834.94,-59651.52,,,1027885.3,,,,,,,,,,,,,,21088177.68,1736181.14,,276054.55,23762.86,22548304.27,3386891.1,,19161413.17,,,17554365.12,,1607048.05,-32056.0,,,,,,,,,,,,,,,,,,,19129357.17,17522309.12,1607048.05,0.12,0.12,定期报告,是,20130330,CNY,合并期末,2020-03-13T16:00:40
20110930,105953462.16,105953462.16,,,,,,88988346.92,24274967.24,,,,,,,,,1747935.2,,55995954.91,7491562.88,-37534.56,,,,,,,,,,,,,,,,,16965115.24,700072.61,,238048.93,,17427138.92,1598789.39,,15828349.53,,,14440693.93,,1387655.6,-32056.0,,,,,,,,,,,,,,,,,,,15796293.53,14408637.93,1387655.6,0.1,0.1,定期报告,未审计,20121026,CNY,合并期末,2020-03-13T16:00:40
20110630,74485984.46,74485984.46,,,,,,58064171.57,19963472.0,,,,,,,,,1193653.9,,30450889.75,4858337.57,-23385.13,,,,,,,,,,,,,,,,,16421812.89,489.51,,213376.0,,16208926.4,1975291.3,,14233635.1,,,13009830.95,,1223804.15,1923.36,,,,,,,,,,,,,,,,,,,14235558.46,13011754.31,1223804.15,0.09,0.09,定期报告,未审计,20120830,CNY,合并期末,2020-03-13T16:00:40
20110331,25819542.06,25819542.06,,,,,,17951463.64,5462445.85,,,,,,,,,395619.61,,10100409.75,1762260.54,-12871.68,,,,,,,,,,,,,,,,,7868078.42,,,212876.0,,7655202.42,1281378.96,,6373823.46,,,5835046.32,,538777.14,6731.76,,,,,,,,,,,,,,,,,,,6380555.22,5841778.08,538777.14,0.04,0.04,定期报告,未审计,20120420,CNY,合并期末,2020-03-13T16:00:40
20101231,105841382.0,105841382.0,,,,,,99959491.27,27971458.59,,,,,,,,,986641.57,,67605550.58,10009536.06,604587.68,,,2055770.6,,,,,,,,,,,,,,7937661.33,837041.19,,139480.0,,8635222.52,2399440.43,,6235782.09,,,5674003.23,,561778.86,-124056.72,,,,,,,,,,,,,,,,,,,6111725.37,5549946.51,561778.86,0.04,0.04,定期报告,是,20120420,CNY,合并期末,2020-03-13T16:00:40
20100930,87198207.59,87198207.59,,,,,,70684313.39,23377824.22,,,,,,,,,747099.43,,37078129.91,8124252.75,615716.81,,,2055770.6,,,,,,,,,,,,,,18569664.8,106600.0,,139454.5,,18536810.3,1529627.14,,17007183.16,,,15729636.27,,1277546.89,-113798.8,,,,,,,,,,,,,,,,,,,16893384.36,15615837.47,1277546.89,0.106,0.106,定期报告,未审计,20111025,CNY,合并期末,2020-03-13T16:00:40
20100630,55193223.13,55193223.13,,,,,,40232742.28,14621929.57,,,,,,,,,459767.03,,17328089.59,5647440.58,481558.97,,,,,,,,,,,,,,,,,14960480.85,106600.0,,136681.5,,14930399.35,1529627.14,,13400772.21,,,12295119.51,,1105652.7,-107067.04,,,,,,,,,,,,,,,,,,,13293705.17,12188052.47,1105652.7,0.083,0.083,定期报告,未审计,20110823,CNY,合并期末,2020-03-13T16:00:40
20100331,14351353.8,14351353.8,,,,,,9959924.84,4928236.16,,,,,,,,,119192.24,,1589095.01,3064080.01,139221.42,,,,,,,,,,,,,,,,,4391428.96,103000.0,,4698.2,,4489730.76,628610.49,,3861120.27,,,3519072.35,,342047.92,-34300.0,,,,,,,,,,,,,,,,,,,3826820.27,3861120.27,-34300.0,0.02,0.02,定期报告,未审计,20110428,CNY,合并期末,2020-03-13T16:00:40
20091231,76975441.65,76975441.65,,,,,,107282678.02,25818749.05,,,,,,,,,684766.72,,33300237.6,11171398.96,1657712.12,,,2063626.49,,,,,,,,,,,,,,-28243609.88,1191600.27,,423549.82,,-27475559.43,-1938677.82,,-25536881.61,,,-23719823.11,,-1817058.5,147778.16,,,,,,,,,,,,,,,,,,,-25389103.45,-23572044.95,-1817058.5,-0.16,-0.16,定期报告,是,20110428,CNY,合并期末,2020-03-13T16:00:40
20090930,52467664.43,52467664.43,,,,,,43349646.64,16030572.83,,,,,,,,,474933.16,,16582985.55,6985883.22,1202582.3,,,2063626.49,,,,,,,,,,,,,,11181644.28,1011600.0,,,,12193244.28,1123511.62,,11069732.66,,,10227594.87,,842137.79,115081.04,,,,,,,,,,,,,,,,,,,11184813.7,10342675.91,842137.79,0.069,0.069,定期报告,未审计,20101028,CNY,合并期末,2020-03-13T16:00:40
20090630,34462664.16,34462664.16,,,,,,27228268.0,10714551.21,,,,,,,,,326194.56,,8378125.58,4822755.65,1072021.42,,,7855.89,,,,,,,,,,,,,,7242252.05,1011600.0,,,,8253852.05,1201081.47,,7052770.58,,,6431555.56,,621215.02,136879.12,,,,,,,,,,,,,,,,,,,7189649.7,6568434.68,621215.02,0.043,0.043,定期报告,未审计,20100826,CNY,合并期末,2020-03-13T16:00:40
20090331,6131379.4,6131379.4,,,,,,6340541.34,2096871.99,,,,,,,,,67807.39,,1016884.93,2619355.62,539621.41,,,,,,,,,,,,,,,,,-209161.94,121600.0,,,,-87561.94,,,-87561.94,,,-126994.95,,39433.01,54174.64,,,,,,,,,,,,,,,,,,,-33387.3,-72820.31,39433.01,-0.0009,-0.0009,定期报告,未审计,20100429,CNY,合并期末,2020-03-13T16:00:40
20081231,69622286.54,69622286.54,,,,,,67917105.95,24404702.47,,,,,,,,,621041.6,,27912837.06,9755836.41,2754174.67,,,1236593.56,,,,,,,,,,,,,,2941774.15,2425890.87,,27685.9,,5339979.12,453072.15,,4886906.97,,,4384434.39,,502472.58,-348769.28,,,,,,,,,,,,,,,,,,,4538137.69,4035665.11,502472.58,0.03,0.03,定期报告,是,20100429,CNY,合并期末,2020-03-13T16:00:40
20080930,59821915.38,59821915.38,,,,,,47408994.86,21563883.28,,,,,,,,,523903.38,,17892846.88,5218646.33,2152293.97,,,18987.64,,,,,,,,,,,,,,12431908.16,2425290.87,,1396.9,,14855802.13,423213.41,,14432588.72,,,13219696.94,,1212891.78,,,,,,,,,,,,,,,,,,,,,,,0.089,0.089,定期报告,未审计,20091017,CNY,合并期末,2020-03-13T16:00:40
20080630,28299985.86,28299985.86,,,,,,22705361.18,10673782.17,,,,,,,,,238921.87,,7279881.63,3675258.29,1499212.92,,,18987.64,,,,,,,,,,,,,,5613612.32,2425290.87,,,,8038903.19,423213.41,,7615689.78,,,6943520.07,,672169.71,,,,,,,,,,,,,,,,,,,,,,,0.047,0.047,定期报告,未审计,20090826,CNY,合并期末,2020-03-13T16:00:40
20080331,9791417.4,9791417.4,,,,,,9002297.06,4626753.66,,,,,,,,,83538.92,,1568171.66,2023828.99,700003.83,,,18987.64,,,,,,,,,,,,,,808107.98,2425290.87,,,,3233398.85,,,3233398.85,,,2945589.52,,287809.33,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,定期报告,未审计,20090429,CNY,合并期末,2020-03-13T16:00:40
20071231,65958551.08,65958551.08,,,,,,61720358.55,23496945.62,,,,,,,,,545304.82,,23893871.76,9955768.8,3074739.39,,,19062.04,,,,,,,,,,,,,,4257254.57,10985165.57,,46035.6,,15196384.54,759992.82,,14436391.72,,,13790535.17,,645856.55,,,,,,,,,,,,,,,,,,,,,,,0.093,0.093,定期报告,是,20090429,CNY,合并期末,2020-03-13T16:00:40
20070930,60294989.91,60294989.91,,,,,,57622053.38,24560243.08,,,,,,,,,502636.05,,21432116.47,8933779.56,2193278.22,,,3205.6,,,,,,,,,,,,,,2676142.13,10225165.57,,46035.6,,12855272.1,583006.51,,12272265.59,,,11825832.08,,446433.51,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,定期报告,未审计,20081031,CNY,合并期末,2020-03-13T16:00:40
20070630,38698743.16,38698743.16,,,,,,35138464.59,17847322.49,,,,,,,,,333314.69,,9229305.9,6059437.03,1669084.48,,,,,,,,,,,,,,,,,3560278.57,10215165.57,,3035.6,,13772408.54,564915.14,,13207493.4,,,12811688.55,,395804.85,,,,,,,,,,,,,,,,,,,,,,,0.087,0.087,定期报告,未审计,20080829,CNY,合并期末,2020-03-13T16:00:40
20070331,8521703.62,8521703.62,,,,,,7840688.19,3969032.94,,,,,,,,,71812.41,,1008600.77,2182832.94,608409.13,,,,,,,,,,,,,,,,,681015.43,15165.57,,,,696181.0,246527.25,,449653.75,,,372889.43,,76764.32,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,定期报告,未审计,20080424,CNY,合并期末,2020-03-13T16:00:40
20061231,62362020.65,62362020.65,,,,,,59085168.22,28697262.13,,,,,,,,,855355.11,,10422568.36,10182639.3,4098372.87,,,-1488138.75,,,,,,,,2800000.0,,,,,,1788713.68,3866043.8,,305842.0,,5348915.48,887137.76,,4461777.72,,,3714851.75,,746925.97,,,,,,,,,,,,,,,,,,,,,,,0.025,0.025,定期报告,是,20080424,CNY,合并期末,2020-03-13T16:00:40
20060930,51407046.3,51407046.3,,,,,,46539696.81,22397641.69,,,,,,,,,595839.09,,9422101.9,11038203.69,3085910.44,,,134661.25,,,,,,,,,,,,,,5002010.74,66043.8,,305842.0,,4762212.54,855656.19,,3906556.35,,,3316015.62,,590540.73,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,定期报告,未审计,20071024,CNY,合并期末,2020-03-13T16:00:40
20060630,29823364.71,29823364.71,,,,,,24443246.61,13231890.62,,,,,,,,,360503.14,,3370978.11,5473937.06,2005937.68,,,132096.77,,,,,,,,,,,,,,5512214.87,66043.8,,200.0,,5578058.67,855656.19,,4722402.48,,,4184632.45,,537770.03,,,,,,,,,,,,,,,,,,,,,,,0.028,0.028,定期报告,未审计,20070831,CNY,合并期末,2020-03-13T16:00:40
20060331,8145652.6,8145652.6,,,,,,7508340.94,3807529.25,,,,,,,,,78713.25,,391799.98,2306566.16,923732.3,,,,,,,,,,,,,,,,,637311.66,66043.8,,200.0,,703155.46,226820.43,,476335.03,,,353618.65,,122716.38,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,定期报告,未审计,20070427,CNY,合并期末,2020-03-13T16:00:40
20051231,69835177.63,69835177.63,,,,,,60616522.4,33016444.0,,,,,,,,,1159915.62,,13255352.56,10170893.55,3013916.67,,,19537.5,,,,,,,,1600000.0,,,,,,10838192.73,1000495.3,,382072.21,,11456615.82,2747800.94,,8708814.88,,,7780303.35,,928511.53,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20070427,CNY,合并期末,2020-03-13T16:00:40
20050930,60344612.79,60344612.79,,,,,,49031558.63,24708581.59,,,,,,,,,839441.79,,11496392.48,7975212.58,4011930.19,,,,,,,,,,,,,,,,,11313054.16,1000400.6,,381862.99,,11931591.77,2218693.41,,9712898.36,,,8817809.08,,895089.28,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20061026,CNY,合并期末,2020-03-13T16:00:40
20050630,41596015.17,41596015.17,,,,,,33348820.75,16192055.37,,,,,,,,,628399.98,,8669159.03,5252027.6,2607178.77,,,,,,,,,,,,,,,,,8247194.42,1000400.0,,381862.99,,8865731.43,1508431.69,,7357299.74,,,6723054.51,,634245.23,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20060831,CNY,合并期末,2020-03-13T16:00:40
20050331,15022104.41,15022104.41,,,,,,12399329.34,5469176.51,,,,,,,,,166676.83,,2946510.6,2672346.02,1144619.38,,,,,,,,,,,,,,,,,2622775.07,400.0,,381862.99,,2241312.08,440775.65,,1800536.43,,,1583304.51,,217231.92,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20060420,CNY,合并期末,2020-03-13T16:00:40
20041231,81820964.3,76150383.74,,,,,,65429564.36,22385331.63,,,,,,,,,1197855.23,,17204360.72,21099719.91,3542296.87,,,-3802423.8,,,,,,,,,,,,5670580.56,,12588976.14,8289576.09,,51629.74,,20826922.49,4566848.48,-3645.68,16256428.33,,,15096298.35,,1160129.98,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20060420,CNY,合并期末,2020-03-13T16:00:40
20040930,61146564.86,56030627.52,,,,,,44881678.41,19260849.62,,,,,,,,,805708.11,,9632881.89,12380886.61,2801352.18,,,-3823423.8,,,,,,,,,,,,5115937.34,,12441462.65,6289076.09,,41924.77,,18688613.97,4114650.38,-3645.68,14570317.91,,,13584867.09,,985450.82,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20051031,CNY,合并期末,2020-03-13T16:00:40
20040630,41696101.77,41279638.87,,,,,,32457251.55,13378232.27,,,,,,,,,651457.54,,7231214.34,9339908.37,1856439.03,,,-3823423.8,,,,,,,,,,,,416462.9,,5415426.42,4784576.09,,28631.14,,10171371.37,3511384.47,-3645.68,6656341.22,,,5925879.56,,730461.66,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20050825,CNY,合并期末,2020-03-13T16:00:40
20040331,7940755.83,7854994.87,,,,,,12602780.08,3749400.14,,,,,,,,,157367.17,,2246928.96,5108463.26,1340620.55,,,-3927073.14,,,,,,,,,,,,85760.96,,-8589097.39,274588.3,,2000.0,,-8316509.09,33092.94,,-8349602.03,,,-8314943.87,,-34658.16,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20050423,CNY,合并期末,2020-03-13T16:00:40
20031231,24703472.06,24244500.83,,,,,,35705375.96,10877206.05,,,,,,,,,318255.08,,2953048.95,14992447.45,6564418.43,,,-18514989.08,,,,,,,,74.16,,,,458971.23,,-29516818.82,2023565.63,,324809.78,,-27818062.97,839.7,-3386.51,-27822289.18,,,-28038365.46,,216076.28,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20050312,CNY,合并期末,2020-03-13T16:00:40
20030930,17848051.76,17439554.98,,,,,,23089452.78,9242717.99,,,,,,,,,394919.6,,2126859.45,6726902.97,4598052.77,,,-13884386.27,,,,,,,,,,,,408496.78,,-19125787.29,31143.3,,1694038.89,,-20788682.88,839.7,-4334.54,-20793857.12,,,-20488159.87,,-305697.25,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20041028,CNY,合并期末,2020-03-13T16:00:40
20030630,7312431.83,7113713.75,,,,,,12850429.2,2704952.09,,,,,,,,,98413.21,,1304808.82,5499818.68,3242436.4,,,-9307704.53,,,,,,,,,,,,198718.08,,-14845701.9,,,4516.35,,-14850218.25,,,-14850218.25,,,-14785003.45,,-65214.8,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20040831,CNY,合并期末,2020-03-13T16:00:40
20030331,24703472.06,24244500.83,,,,,,35705375.96,10877206.05,,,,,,,,,318255.08,,2953048.95,14992447.45,6564418.43,,,-18514989.08,,,,,,,,74.16,,,,458971.23,,-29516818.82,2023565.63,,324809.78,,-27818062.97,839.7,-3386.51,-27822289.18,,,-28038365.46,,216076.28,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20040430,CNY,合并期末,2020-03-13T16:00:40
20021231,12880392.05,12654517.03,,,,,,52491741.1,10902365.46,,,,,,,,,275752.09,,2343162.12,31758775.83,7211685.6,,,-23256840.93,,,,,,,,6000.0,,,,225875.02,,-62862189.98,,,9181117.84,,-72043307.82,251816.46,197583.55,-72097540.73,,,-70801306.88,,-1296233.85,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20040424,CNY,合并期末,2020-03-13T16:00:40
20020930,8968346.07,8831288.05,,,,,,23155525.61,6884703.63,,,,,,,,,152182.71,,1844503.74,9669905.5,4604230.03,,,-12416040.91,,,,,,,,,,,,137058.02,,-26603220.45,,,264460.47,,-26867680.92,89825.7,,-26957506.62,,,-26371906.04,,-585600.58,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20021031,CNY,合并期末,2020-03-13T16:00:40
20020630,5771828.88,5696201.68,,,,,,14653488.68,4699758.99,,,,,,,,,69211.01,,1119468.23,5956201.83,2808848.62,,,-8357319.42,,,,,,,,,,,,75627.2,,-17238979.22,,,97364.56,,-17336343.78,89825.7,,-17426169.48,,,-17037963.64,,-388205.84,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20020831,CNY,合并期末,2020-03-13T16:00:40
20020331,2958812.88,2919192.48,,,,,,7335899.2,2745560.63,,,,,,,,,34166.54,,511657.86,3022456.63,1022057.54,,,-4060805.13,,,,,,,,,,,,39620.4,,-8437825.45,,,97226.24,,-8535051.69,,,-8535051.69,,,-7765997.13,,-769054.56,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20020430,CNY,合并期末,2020-03-13T16:00:40
20011231,37054289.09,36764042.48,,,,,,66938555.67,20270457.08,,,,,,,,,232309.47,,2645235.62,37021690.8,6768862.7,,,-12894417.26,,,,,,,,,,,,290246.61,,-42778683.84,2000.0,,25144.62,,-42801828.46,985711.86,,-43787540.32,,,-43673476.05,,-114064.27,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20020430,CNY,合并期末,2020-03-13T16:00:40
20010630,26194107.09,25090481.28,,,,,,29544607.06,17664389.41,,,,,,,,,607885.09,,1280377.19,6251048.48,3740906.89,,,8108620.12,,,,,,,,489966.86,,,,1103625.81,,5248087.01,1187.5,,1384801.92,,3864472.59,547206.1,4417.73,3321684.22,,,3140179.59,,181504.63,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20020831,CNY,合并期末,2020-03-13T16:00:40
20001231,60364201.0,55807659.8,,,,,,53864083.01,25370596.67,,,,,,,,,1528124.75,,2933550.66,17405606.8,5450079.64,,,3153028.17,,,,,,,,7065295.29,,,,4556541.2,,16718441.45,2387345.07,,2915784.13,,16190002.39,633924.59,269210.15,10107025.33,,,6704585.05,,3402440.28,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20010329,CNY,合并期末,2020-03-13T16:00:40
20000630,24126297.37,19590773.48,,,,,,22155797.56,13114478.47,,,,,,,,,27307.83,,337572.41,5288030.92,2588407.93,,,2447329.29,,,,,,,,5816089.36,,,,4535523.89,,10233918.46,2031.4,,1399843.17,,8836106.69,543476.36,451268.83,8743899.16,,,8794040.14,,-50140.98,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20000818,CNY,合并期末,2020-03-13T16:00:40
19991231,106409303.88,104785605.11,,,,,,122296990.01,86190698.33,,,,,,,,,51510.29,,1840812.96,26015099.06,7198869.37,,,1306106.5,,,,,,,,,,,,1623698.77,,-14581579.63,22003730.22,,554739.24,,6867411.35,1333907.05,131601.19,5665105.49,,,6442950.24,,-777844.75,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20000329,CNY,合并期末,2020-03-13T16:00:40
19990630,27722035.75,26836717.5,,,,,,35520812.99,19038122.22,,,,,,,,,2280.15,,1209958.88,11045981.94,4224469.8,,,133536.64,,,,,,,,,,,,885318.25,,-7665240.6,12921630.09,,5146.14,,5251243.35,378099.16,,4873144.19,,,3432737.52,,1440406.67,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,19990827,CNY,合并期末,2020-03-13T16:00:40
19981231,119993353.53,115469053.35,,,,,,118241236.83,87224008.84,,,,,,,,,127070.85,,2476145.75,27019762.64,1394248.75,,,17231025.38,,,,,,,,917553.79,,,,4524300.18,,19900695.87,123507.7,,55938.39,,19968265.18,22561.39,,9911096.36,,,3888497.69,,6022598.67,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,19990428,CNY,合并期末,2020-03-13T16:00:40
19980630,53087792.11,51491777.79,,,,,,56423380.54,42841990.18,,,,,,,,,90865.2,,1251925.82,12162510.75,76088.59,,,3361180.76,,,,,,,,465553.79,,,,1596014.32,,491146.12,2333.33,,45618.91,,447860.54,675463.56,,-227603.02,,,592322.15,,-819925.17,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,19980821,CNY,合并期末,2020-03-13T16:00:40
19971231,270499412.8,266786003.07,,,,,,265314424.46,223120355.27,,,,,,,,,269855.01,,7428820.77,35390993.11,-895599.7,,,4643825.04,,,,,,,,1575474.57,,,,3713409.73,,11064688.37,45833.77,,112296.65,,10998225.49,709276.72,,10288948.77,,,9636159.02,,652789.75,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,19980425,CNY,合并期末,2020-03-13T16:00:40
19970630,111363408.98,109768901.82,,,,,,,,,,,,,,,,,,,,,,,2370031.14,,,,,,,,,,,,1594507.16,,7199608.97,,,,,7199608.97,796895.26,,6402713.71,,,5873089.44,,529624.27,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,19970829,CNY,合并期末,2020-03-13T16:00:40
19961231,230023563.76,226519379.12,,,,,,222982990.89,193894897.62,,,,,,,,,-140170.92,,4778557.43,25993637.9,-1543931.14,,,8319895.37,,,,,,,,846477.07,,,,3504184.64,,16206919.73,238871.98,,27926.12,,16417865.59,1698728.23,,14719137.36,,,13893100.15,,826037.21,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,19970426,CNY,合并期末,2020-03-13T16:00:40
19960630,104879685.4,101254343.38,,,,,,,,,,,,,,,,,,,,,,,3234089.78,,,,,,,,,,,,3625342.02,,11543445.77,,,,,11543445.77,1499689.68,,10043756.09,,,9495971.77,,547784.32,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,19960829,CNY,合并期末,2020-03-13T16:00:40
