报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,25667137866.32,,,,,,,,,,,1218756698.49,1116263906.04,28002158470.85,22921227935.54,,,,,,1159984083.05,719258615.25,1018458061.72,25818928695.56,2183229775.29,,,1599520.0,10876867.64,,54000000.0,,,66476387.64,4890838788.88,262060010.41,,1305128408.68,,373349600.0,6831376807.97,-6764900420.33,,2204216720.0,2204216720.0,10910061016.71,,1339389655.28,14453667391.99,9974048349.87,879011540.98,78353386.9,1702051799.16,12555111690.01,1898555701.98,216291926.78,-2466823016.28,12979249316.62,,,,,10512426300.34,定期报告,未审计,20241030,CNY,合并期末,2023-10-24T16:35:03
20230630,,19361207690.9,,,,,,,,,,,826130666.54,996714578.93,21184052936.37,18380135692.39,,,,,,781353115.44,704564830.59,400530042.75,20266583681.17,917469255.2,,,1599520.0,8498329.94,,54000000.0,,,64097849.94,2580282261.11,81904443.0,,126367424.92,,1613762560.0,4402316689.03,-4338218839.09,,1924216720.0,1924216720.0,7907536841.25,,633111658.0,10464865219.25,6929569249.65,736229581.78,78353386.9,1329351725.14,8995150556.57,1469714662.68,437674456.48,-1513360464.73,12979249316.62,11465888851.89,12979249316.62,,,11465888851.89,定期报告,未审计,20240829,CNY,合并期末,2023-08-24T22:30:07
20230331,,7783937794.7,,,,,,,,,,,338103560.17,277204367.95,8399245722.82,8352287895.18,,,,,,419089127.31,116950176.87,398317496.53,9286644695.89,-887398973.07,,,,240408.71,,,,,240408.71,1675395612.18,554714546.61,,,,,2230110158.79,-2229869750.08,,24225120.0,24225120.0,2512126745.31,,20000000.0,2556351865.31,3513511693.97,211552890.19,,111009435.74,3836074019.9,-1279722154.59,-8824432.56,-4405815310.3,12979249316.62,,,,,8573434006.32,定期报告,未审计,20240426,CNY,合并期末,2023-04-26T20:15:03
20221231,,27577842545.39,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2525837046.06,797586537.96,30901266129.41,33743129245.74,0.0,0.0,0.0,0.0,0.0,1084041768.87,662609101.15,365053132.17,35854833247.93,-4953567118.52,,653185731.8,12740889.46,2523673.88,0.0,2329061.4,,,670779356.54,9540933540.24,1947695487.58,0.0,957548674.18,,0.0,12446177702.0,-11775398345.46,,9540286097.21,3335703732.83,26242392849.21,,1273112210.39,37055791156.81,10759491758.72,590089460.18,,2313515229.01,13663096447.91,23392694708.9,-21695645.97,6642033598.95,6337215717.67,12979249316.62,6337215717.67,,,12979249316.62,定期报告,是,20240424,CNY,合并期末,2023-04-26T20:20:03
20220930,,20087699747.11,,,,,,,,,,,691805108.21,719558236.56,21499063091.88,25246631036.25,,,,,,774173797.43,607724469.65,684513821.34,27313043124.67,-5813980032.79,,,2751441.71,3193205.29,,38584373.69,,,44529020.69,7341172415.43,560648117.89,,1350894493.83,,621791144.34,9874506171.49,-9829977150.8,,1873357880.41,1618236850.72,20154531577.45,,3823032417.03,25850921874.89,9414077872.86,400355064.16,,1117637805.38,10932070742.4,14918851132.49,49822155.15,-675283895.95,6337215717.67,,,,,5661931821.72,定期报告,未审计,20231025,CNY,合并期末,2022-10-25T17:20:06
20220630,,12089074632.63,,,,,,,,,,,470855418.38,329908202.55,12889838253.56,16009545807.66,,,,,,485239050.73,221647078.64,92235807.08,16808667744.11,-3918829490.55,,,2293364.22,1319449.05,,37932268.69,,,41545081.96,2990829299.85,141190388.1,,-1736.81,,1355450000.0,4487467951.14,-4445922869.18,,1600782420.19,1345300563.0,12385902827.42,,1540978551.16,15527663798.77,5179108176.58,267576861.79,,1058888951.45,6505573989.82,9022089808.95,23689657.21,681027106.43,6337215717.67,7018242824.1,6337215717.67,,,7018242824.1,定期报告,未审计,20230825,CNY,合并期末,2022-08-29T19:25:02
20220331,,4361826316.06,,,,,,,,,,,217003663.63,87209880.22,4666039859.91,6797839840.93,,,,,,284202160.74,78741322.34,316540734.27,7477324058.28,-2811284198.37,,0.0,0.0,608686.72,0.0,0.0,,,608686.72,1418697797.63,99999876.44,,0.0,,25422130.62,1544119804.69,-1543511117.97,,28449900.0,28449900.0,7541130408.45,,802831861.33,8372412169.78,1694582550.18,64745592.53,,296950479.99,2056278622.7,6316133547.08,-1103281.44,1960234949.3,6337215717.67,,,,,8297450666.97,定期报告,未审计,20230427,CNY,合并期末,2022-04-28T16:35:25
20211231,,15487240429.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,528935730.9,445420514.06,16461596673.97,16290970143.42,0.0,0.0,0.0,0.0,0.0,563348639.85,252135793.63,1013880691.65,18120335268.55,-1658738594.58,,115000000.0,1498142.41,180783.19,0.0,19790400.0,,,136469325.6,4995661434.71,269664241.59,0.0,0.0,,42565607.29,5307891283.59,-5171421957.99,,5865526000.91,913446850.51,8511592354.76,,2048642732.86,16425761088.53,3644326161.63,157720274.38,0.0,1359142079.17,5161188515.18,11264572573.35,-1984013.82,4432428006.96,1904787710.71,6337215717.67,1904787710.71,,,6337215717.67,定期报告,是,20230427,CNY,合并期末,2023-04-26T20:20:03
20210930,,11921519663.99,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,343836180.05,307815745.11,12573171589.15,11722031033.14,0.0,0.0,0.0,0.0,0.0,398008027.82,167827295.27,1007631361.61,13295497717.84,-722326128.69,,115000000.0,1498142.41,675117.95,0.0,18301814.0,,,135475074.36,3209514206.51,115000000.0,0.0,0.0,,12440000.0,3336954206.51,-3201479132.15,,1945432.68,0.0,5737255472.24,,1447259281.12,7186460186.04,1882422493.52,133548963.52,0.0,818808323.53,2834779780.57,4351680405.47,-5079011.69,422796132.94,1904787710.71,,,,,2327583843.65,定期报告,未审计,20221026,CNY,合并期末,2021-10-27T17:00:03
20210630,,6853013291.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,213627269.31,211207303.34,7277847864.63,6060974663.88,0.0,0.0,0.0,0.0,0.0,244554210.22,126350446.74,828532224.69,7260411545.53,17436319.1,,30000000.0,201945.21,83114.8,0.0,17825614.08,,,48110674.09,1396749786.81,115000000.0,0.0,0.0,,12440000.0,1524189786.81,-1476079112.72,,,,2838247271.45,,495287872.85,3333535144.3,1129952155.08,95642488.23,,494677347.07,1720271990.38,1613263153.92,-4628392.66,149991967.64,1904787710.71,2054779678.35,1904787710.71,,,2054779678.35,定期报告,未审计,20220830,CNY,合并期末,2021-08-26T20:20:03
20210331,,2262062331.81,,,,,,,,,,,89246101.12,77214732.51,2428523165.44,2243005589.27,,,,,,125249882.06,28246545.62,520349909.32,2916851926.27,-488328760.83,,0.0,0.0,0.0,0.0,5001814.0,,,5001814.0,650780656.14,115000000.0,,0.0,,0.0,765780656.14,-760778842.14,,0.0,,1466532567.66,,364007000.0,1830539567.66,397822369.33,20209199.5,,284552086.44,702583655.27,1127955912.39,-1571736.03,-122723426.61,1904787710.71,,,,,1782064284.1,定期报告,未审计,20220429,CNY,合并期末,2021-04-25T16:30:03
20201231,,6422583581.04,,,,,,,,,,,323238598.34,160968087.94,6906790267.32,5633923119.73,,,,,,264160557.58,131526509.86,413592278.49,6443202465.66,463587801.66,,100000000.0,2161036.0,,,11952000.0,,,114113036.0,1046275081.5,,,,,5141166.4,1051416247.9,-937303211.9,,1289345040.0,,2361691066.83,,505567114.88,4156603221.71,1784500344.88,42213125.5,,366454144.7,2193167615.08,1963435606.63,-2224549.06,1487495647.33,417292063.38,1904787710.71,417292063.38,,,1904787710.71,定期报告,是,20220316,CNY,合并期末,2021-04-08T19:50:02
20200930,,4056219014.35,,,,,,,,,,,239608008.4,183241248.09,4479068270.84,4228381444.81,,,,,,189508492.84,91516033.78,93806045.63,4603212017.06,-124143746.22,,100000000.0,2161036.0,,,10162000.0,,,112323036.0,669101187.66,,,,,3152154.0,672253341.66,-559930305.66,,,,2028677506.92,,287305000.0,2315982506.92,1337277997.06,35023548.89,,303321814.38,1675623360.33,640359146.59,-2533972.69,-46248877.98,417292063.38,,,,,371043185.4,定期报告,未审计,20211028,CNY,合并期末,2020-11-24T03:35:02
20200630,,2502541591.57,,,,,,,,,,,165005313.35,188220213.55,2855767118.47,2581830761.0,,,,,,127711049.57,66765890.67,63630132.56,2839937833.8,15829284.67,,100000000.0,2161036.0,,,6217000.0,,,108378036.0,354750158.97,,,,,1557554.0,356307712.97,-247929676.97,,,,1512059529.83,,283539933.0,1795599462.83,1054847675.28,21802827.24,,256877255.95,1333527758.47,462071704.36,707793.85,230679105.91,417292063.38,647971169.29,417292063.38,,,647971169.29,定期报告,是,20210827,CNY,合并期末,2020-09-04T15:50:02
20200331,,1205541480.59,,,,,,,,,,,75340716.33,58627501.02,1339509697.94,1379073366.44,,,,,,73169232.07,11108838.38,39859531.48,1503210968.37,-163701270.43,,100000000.0,2161036.0,,,,,,102161036.0,132472354.75,,,,,1040000.0,133512354.75,-31351318.75,,,,760852910.76,,229155323.17,990008233.93,541189145.6,8680706.85,,82555244.23,632425096.68,357583137.25,559487.68,163090035.75,417292063.38,580382100.0,417292100.0,,,580382099.13,定期报告,是,20210426,CNY,合并期末,2020-06-28T17:35:02
20191231,,4270700072.05,,,,,,,,,,,236291469.47,154185744.79,4661177286.31,4436400313.81,,,,,,204432168.31,37002056.43,233985150.49,4911819689.04,-250642402.73,,265806606.66,1542591.36,,,,,,267349198.02,514082712.59,346288803.95,,,,11640000.0,872011516.54,-604662318.52,,1419840000.0,,2041211039.77,,230474089.2,3691525128.97,2141775722.09,93001096.74,,333567651.96,2568344470.79,1123180658.18,2308370.8,270184307.73,147107755.65,417292063.38,147107755.65,,,417292063.38,定期报告,是,20210409,CNY,合并期末,2020-05-09T19:10:02
20190930,,,,,,,,,,,,,,,,,,,,,,,,,,-419217600.0,,,,,,,,,,,,,,,,,-533526700.0,,,,,,,,,,,,,1070034500.0,,120622600.0,,,,,,,招股说明书(申报稿),未审计,20201123,CNY,合并期末,2020-11-24T03:35:02
20190630,,1350978258.91,,,,,,,,,,,128815460.33,67057021.11,1546850740.35,1572245773.21,,,,,,94023929.18,9017810.76,121952768.25,1797240281.4,-250389541.05,,,300189.71,,,,,,300189.71,259960084.63,301000000.0,,,,,560960084.63,-560659894.92,,821112000.0,,982425526.3,,115335160.72,1918872687.02,740419879.4,57195730.0,,241684431.98,1039300041.38,879572645.64,787878.26,69311087.93,147107755.65,216418843.58,147107755.65,,,216418843.58,招股说明书/意向书,未审计,20201203,CNY,合并期末,2020-09-04T15:50:02
20181231,,1316698163.57,,,,,,,,,,,116069900.79,110319111.68,1543087176.04,1273693615.02,,,,,,91088752.22,19919822.39,366850943.61,1751553133.24,-208465957.2,,5333872.31,,15821269.61,,5379942.51,,,26535084.43,600983305.39,25370000.0,,,,10430000.0,636783305.39,-610248220.96,,,,1205281189.24,,497086411.49,1702367600.73,503440623.57,44946587.37,,191334214.54,739721425.48,962646175.25,27149.58,143959146.67,3148608.98,147107755.65,3148608.98,,,147107755.65,招股说明书/意向书,是,20201203,CNY,合并期末,2020-05-09T19:10:02
20171231,,394435471.11,,,,,,,,,,,16794536.36,25687309.95,436917317.42,524808032.41,,,,,,45512601.09,15103497.39,67466861.24,652890992.13,-215973674.71,,,,,,,,,0.0,254790749.08,,,,,5979942.51,260770691.59,-260770691.59,,,,239700000.0,,351992952.26,591692952.26,77150707.67,5377234.19,,30168326.93,112696268.79,478996683.47,-1196951.85,1055365.32,2093243.66,3148608.98,2093243.66,,,3148608.98,招股说明书/意向书,是,20201203,CNY,合并期末,2020-05-09T19:10:02
